state_name,district_name,year_month,gw_level_m_bgl
maharashtra,mumbai suburban,2020-01,3.110625
maharashtra,mumbai suburban,2020-11,3.021333333333333
maharashtra,mumbai suburban,2021-01,3.5373333333333337
maharashtra,nagpur,2013-01,4.867281553398058
maharashtra,nagpur,2013-05,8.198307692307692
maharashtra,nagpur,2013-08,2.737049180327869
maharashtra,nagpur,2013-11,3.8389552238805966
maharashtra,nagpur,2014-01,5.140666666666667
maharashtra,nagpur,2014-05,6.414084507042253
maharashtra,nagpur,2014-08,3.5982857142857143
maharashtra,nagpur,2014-11,5.2358666666666664
maharashtra,nagpur,2015-01,5.957567567567568
maharashtra,nagpur,2015-05,7.744342105263159
maharashtra,nagpur,2015-08,3.4118987341772153
maharashtra,nagpur,2015-11,5.055189873417722
maharashtra,nagpur,2016-01,6.475
maharashtra,nagpur,2016-05,8.475733333333332
maharashtra,nagpur,2016-08,4.383582089552239
maharashtra,nagpur,2016-11,5.172048192771084
maharashtra,nagpur,2017-01,6.595180722891566
maharashtra,nagpur,2017-05,9.106206896551724
maharashtra,nagpur,2017-08,4.837349397590361
maharashtra,nagpur,2017-11,5.493820224719101
maharashtra,nagpur,2018-01,6.773636363636364
maharashtra,nagpur,2018-05,9.081888888888889
maharashtra,nagpur,2018-08,4.025058823529411
maharashtra,nagpur,2019-01,6.900689655172414
maharashtra,nagpur,2019-05,9.26607142857143
maharashtra,nagpur,2019-08,4.489397590361446
maharashtra,nagpur,2019-11,5.580357142857143
maharashtra,nagpur,2020-01,5.832098765432098
maharashtra,nagpur,2020-08,3.2655555555555553
maharashtra,nagpur,2020-11,4.716710526315789
maharashtra,nagpur,2021-01,6.1644736842105265
maharashtra,nanded,2013-01,5.67603448275862
maharashtra,nanded,2013-05,8.529411764705882
maharashtra,nanded,2013-08,2.596046511627907
maharashtra,nanded,2013-11,3.9063636363636363
maharashtra,nanded,2014-01,5.643333333333333
maharashtra,nanded,2014-05,7.192727272727273
maharashtra,nanded,2014-08,8.063921568627451
maharashtra,nanded,2014-11,6.6669387755102045
maharashtra,nanded,2015-01,7.991590909090909
maharashtra,nanded,2015-05,9.269361702127659
maharashtra,nanded,2015-08,7.9494444444444445
maharashtra,nanded,2015-11,7.646545454545454
maharashtra,nanded,2016-01,9.292903225806452
maharashtra,nanded,2016-05,10.3246
maharashtra,nanded,2016-08,4.487592592592592
maharashtra,nanded,2016-11,3.4941509433962263
maharashtra,nanded,2017-01,5.554561403508772
maharashtra,nanded,2017-05,9.415967741935484
maharashtra,nanded,2017-08,5.074150943396226
maharashtra,nanded,2017-11,6.429215686274509
maharashtra,nanded,2018-01,8.241923076923076
maharashtra,nanded,2018-05,10.164310344827586
maharashtra,nanded,2018-08,3.690816326530612
maharashtra,nanded,2018-11,4.43
maharashtra,nanded,2019-01,7.505
maharashtra,nanded,2019-05,9.788620689655172
maharashtra,nanded,2019-08,5.339122807017543
maharashtra,nanded,2019-11,3.720204081632653
maharashtra,nanded,2020-01,5.016666666666667
maharashtra,nanded,2020-11,0.08
maharashtra,nanded,2021-01,5.142631578947368
maharashtra,nandurbar,2013-01,7.827307692307692
maharashtra,nandurbar,2013-05,10.627777777777778
maharashtra,nandurbar,2013-08,5.8500000000000005
maharashtra,nandurbar,2013-11,6.692857142857143
maharashtra,nandurbar,2014-01,6.958181818181817
maharashtra,nandurbar,2014-05,7.446666666666666
maharashtra,nandurbar,2014-08,6.166538461538462
maharashtra,nandurbar,2014-11,6.7057692307692305
maharashtra,nandurbar,2015-01,7.684615384615385
maharashtra,nandurbar,2015-05,8.8928
maharashtra,nandurbar,2015-08,8.113999999999999
maharashtra,nandurbar,2015-11,5.845769230769231
maharashtra,nandurbar,2016-01,8.928666666666667
maharashtra,nandurbar,2016-05,9.701666666666666
maharashtra,nandurbar,2016-08,8.363043478260868
maharashtra,nandurbar,2016-11,6.9
maharashtra,nandurbar,2017-01,7.873076923076923
maharashtra,nandurbar,2017-05,10.436
maharashtra,nandurbar,2017-08,7.18
maharashtra,nandurbar,2017-11,6.975555555555555
maharashtra,nandurbar,2018-01,8.714166666666667
maharashtra,nandurbar,2018-05,10.444444444444445
maharashtra,nandurbar,2018-08,6.8252
maharashtra,nandurbar,2019-01,8.882692307692308
maharashtra,nandurbar,2019-05,11.734444444444444
maharashtra,nandurbar,2019-08,5.23
maharashtra,nandurbar,2019-11,5.111111111111111
maharashtra,nandurbar,2020-01,7.492692307692308
maharashtra,nandurbar,2021-01,7.592592592592593
maharashtra,nashik,2013-01,6.068888888888889
maharashtra,nashik,2013-05,9.304444444444444
maharashtra,nashik,2013-08,4.7056666666666676
maharashtra,nashik,2013-11,4.914615384615384
maharashtra,nashik,2014-01,5.8060294117647056
maharashtra,nashik,2014-05,7.895925925925926
maharashtra,nashik,2014-08,4.5470512820512825
maharashtra,nashik,2014-11,5.125352112676056
maharashtra,nashik,2015-01,5.17038961038961
maharashtra,nashik,2015-05,8.576829268292682
maharashtra,nashik,2015-08,8.1975
maharashtra,nashik,2015-11,5.766144578313253
maharashtra,nashik,2016-01,7.742
maharashtra,nashik,2016-05,10.508717948717948
maharashtra,nashik,2016-08,6.046
maharashtra,nashik,2016-11,3.975769230769231
maharashtra,nashik,2017-01,5.5981250000000005
maharashtra,nashik,2017-05,8.950125
maharashtra,nashik,2017-08,4.59
maharashtra,nashik,2017-11,4.832530120481928
maharashtra,nashik,2018-01,5.354210526315789
maharashtra,nashik,2018-05,9.305421686746989
maharashtra,nashik,2018-08,5.374117647058823
maharashtra,nashik,2019-01,7.508227848101265
maharashtra,nashik,2019-05,12.787380952380953
maharashtra,nashik,2019-08,5.025875
maharashtra,nashik,2019-11,4.109146341463415
maharashtra,nashik,2020-01,6.915
maharashtra,nashik,2021-01,5.630952380952381
maharashtra,parbhani,2013-01,7.522333333333333
maharashtra,parbhani,2013-05,11.323125
maharashtra,parbhani,2013-08,4.0
maharashtra,parbhani,2013-11,4.457575757575757
maharashtra,parbhani,2014-01,6.410294117647059
maharashtra,parbhani,2014-05,8.625806451612902
maharashtra,parbhani,2014-08,10.430571428571428
maharashtra,parbhani,2014-11,9.031875
maharashtra,parbhani,2015-01,10.628333333333334
maharashtra,parbhani,2015-05,10.94818181818182
maharashtra,parbhani,2015-08,11.666363636363636
maharashtra,parbhani,2015-11,10.493611111111111
maharashtra,parbhani,2016-01,13.641666666666667
maharashtra,parbhani,2016-05,14.78794117647059
maharashtra,parbhani,2016-08,7.17638888888889
maharashtra,parbhani,2016-11,5.014864864864865
maharashtra,parbhani,2017-01,7.941538461538461
maharashtra,parbhani,2017-05,11.523947368421053
maharashtra,parbhani,2017-08,6.124722222222222
maharashtra,parbhani,2017-11,6.986857142857143
maharashtra,parbhani,2018-01,9.141891891891891
maharashtra,parbhani,2018-05,10.157368421052633
maharashtra,parbhani,2018-08,5.429310344827586
maharashtra,parbhani,2019-01,11.206999999999999
maharashtra,parbhani,2019-05,13.934473684210525
maharashtra,parbhani,2019-08,9.510714285714286
maharashtra,parbhani,2019-11,4.8875
maharashtra,parbhani,2020-01,6.193030303030303
maharashtra,parbhani,2021-01,6.34054054054054
maharashtra,pune,2013-01,5.8129333333333335
maharashtra,pune,2013-05,7.670454545454546
maharashtra,pune,2013-08,5.4159375
maharashtra,pune,2013-11,3.9193333333333333
maharashtra,pune,2014-01,5.520652173913043
maharashtra,pune,2014-05,5.952
maharashtra,pune,2014-08,3.176904761904762
maharashtra,pune,2014-11,3.7422222222222223
maharashtra,pune,2015-01,5.384186046511627
maharashtra,pune,2015-05,6.174545454545455
maharashtra,pune,2015-08,5.737826086956522
maharashtra,pune,2015-11,4.480952380952381
maharashtra,pune,2016-01,6.908461538461538
maharashtra,pune,2016-05,7.9113953488372095
maharashtra,pune,2016-08,4.4145
maharashtra,pune,2016-11,4.572727272727272
maharashtra,pune,2017-01,6.013913043478261
maharashtra,pune,2017-05,7.114166666666667
maharashtra,pune,2017-08,3.5664444444444445
maharashtra,pune,2017-11,3.2804878048780486
maharashtra,pune,2018-01,5.722391304347826
maharashtra,pune,2018-05,6.5793333333333335
maharashtra,pune,2018-08,4.4366666666666665
maharashtra,pune,2019-01,6.2075
maharashtra,pune,2019-05,8.465365853658536
maharashtra,pune,2019-08,3.9165909090909086
maharashtra,pune,2019-11,2.8515555555555556
maharashtra,pune,2020-01,4.118125
maharashtra,pune,2020-08,2.9683333333333333
maharashtra,pune,2020-11,2.808292682926829
maharashtra,pune,2021-01,4.716511627906977
maharashtra,raigad,2013-01,2.417441860465116
maharashtra,raigad,2013-05,4.50375
maharashtra,raigad,2013-08,0.88125
maharashtra,raigad,2013-11,1.68
maharashtra,raigad,2014-01,2.5060526315789473
maharashtra,raigad,2014-05,4.18108108108108
maharashtra,raigad,2014-08,1.56
maharashtra,raigad,2014-11,2.939189189189189
maharashtra,raigad,2015-01,2.6222222222222222
maharashtra,raigad,2015-05,3.582702702702703
maharashtra,raigad,2015-08,0.8964102564102564
maharashtra,raigad,2015-11,1.4585714285714284
maharashtra,raigad,2016-01,3.358333333333333
maharashtra,raigad,2016-05,3.965625
maharashtra,raigad,2016-08,1.0454545454545454
maharashtra,raigad,2016-11,1.4915789473684211
maharashtra,raigad,2017-01,2.5837837837837836
maharashtra,raigad,2017-05,3.647878787878788
maharashtra,raigad,2017-08,0.7916216216216216
maharashtra,raigad,2017-11,1.7316666666666667
maharashtra,raigad,2018-01,3.278684210526316
maharashtra,raigad,2018-05,3.958571428571429
maharashtra,raigad,2018-08,0.5155882352941177
maharashtra,raigad,2019-01,2.4733333333333336
maharashtra,raigad,2019-05,4.26
maharashtra,raigad,2019-08,1.0478125
maharashtra,raigad,2019-11,1.3396969696969698
maharashtra,raigad,2020-01,2.314722222222222
maharashtra,raigad,2020-11,1.4046875
maharashtra,raigad,2021-01,2.347878787878788
maharashtra,ratnagiri,2013-01,6.379999999999999
maharashtra,ratnagiri,2013-05,8.633720930232558
maharashtra,ratnagiri,2013-08,4.259555555555556
maharashtra,ratnagiri,2013-11,5.229803921568628
maharashtra,ratnagiri,2014-01,6.056969696969697
maharashtra,ratnagiri,2014-05,8.257142857142856
maharashtra,ratnagiri,2014-08,2.2709375
maharashtra,ratnagiri,2014-11,5.77625
maharashtra,ratnagiri,2015-01,6.851206896551724
maharashtra,ratnagiri,2015-05,8.115483870967742
maharashtra,ratnagiri,2015-08,4.954761904761904
maharashtra,ratnagiri,2015-11,5.6453125
maharashtra,ratnagiri,2016-01,6.57047619047619
maharashtra,ratnagiri,2016-05,8.783333333333333
maharashtra,ratnagiri,2016-08,4.486764705882353
maharashtra,ratnagiri,2016-11,5.62
maharashtra,ratnagiri,2017-01,6.1109375
maharashtra,ratnagiri,2017-05,9.496612903225806
maharashtra,ratnagiri,2017-08,4.45223880597015
maharashtra,ratnagiri,2017-11,5.3317460317460315
maharashtra,ratnagiri,2018-01,5.938448275862069
maharashtra,ratnagiri,2018-05,7.90296875
maharashtra,ratnagiri,2018-08,3.212372881355932
maharashtra,ratnagiri,2019-01,7.163934426229508
maharashtra,ratnagiri,2019-05,7.769642857142857
maharashtra,ratnagiri,2019-08,4.255084745762712
maharashtra,ratnagiri,2019-11,5.307894736842106
maharashtra,ratnagiri,2020-01,7.247321428571429
maharashtra,ratnagiri,2020-11,5.291698113207547
maharashtra,ratnagiri,2021-01,6.866724137931034
maharashtra,sangli,2013-01,6.048378378378378
maharashtra,sangli,2013-05,8.8232
maharashtra,sangli,2013-08,6.108333333333333
maharashtra,sangli,2013-11,4.366216216216216
maharashtra,sangli,2014-01,5.8878378378378375
maharashtra,sangli,2014-05,7.491
maharashtra,sangli,2014-08,4.893947368421053
maharashtra,sangli,2014-11,3.626470588235294
maharashtra,sangli,2015-01,4.3265714285714285
maharashtra,sangli,2015-05,6.201612903225806
maharashtra,sangli,2015-08,6.728709677419355
maharashtra,sangli,2015-11,4.238888888888889
maharashtra,sangli,2016-01,6.285789473684211
maharashtra,sangli,2016-05,9.699473684210526
maharashtra,sangli,2016-08,4.085135135135135
maharashtra,sangli,2016-11,3.6338235294117647
maharashtra,sangli,2017-01,5.70025
maharashtra,sangli,2017-05,7.491538461538462
maharashtra,sangli,2017-08,6.831428571428571
maharashtra,sangli,2017-11,3.392857142857143
maharashtra,sangli,2018-01,5.82325
maharashtra,sangli,2018-05,5.145277777777777
maharashtra,sangli,2018-08,5.665365853658536
maharashtra,sangli,2019-01,6.5525
maharashtra,sangli,2019-05,7.659459459459459
maharashtra,sangli,2019-08,3.805833333333333
maharashtra,sangli,2019-11,2.8592105263157896
maharashtra,sangli,2020-01,4.3197368421052635
maharashtra,sangli,2021-01,3.841891891891892
maharashtra,satara,2013-01,5.814057971014493
maharashtra,satara,2013-05,7.775862068965517
maharashtra,satara,2013-08,5.877027027027027
maharashtra,satara,2013-11,4.191860465116279
maharashtra,satara,2014-01,6.161363636363637
maharashtra,satara,2014-05,6.959375
maharashtra,satara,2014-08,3.7007999999999996
maharashtra,satara,2014-11,4.492708333333334
maharashtra,satara,2015-01,5.450399999999999
maharashtra,satara,2015-05,6.2552941176470584
maharashtra,satara,2015-08,5.464615384615385
maharashtra,satara,2015-11,4.3812500000000005
maharashtra,satara,2016-01,6.078571428571428
maharashtra,satara,2016-05,8.423653846153845
maharashtra,satara,2016-08,4.421372549019608
maharashtra,satara,2016-11,4.148148148148148
maharashtra,satara,2017-01,5.727037037037037
maharashtra,satara,2017-05,7.888000000000001
maharashtra,satara,2017-08,5.988235294117646
maharashtra,satara,2017-11,3.6875
maharashtra,satara,2018-01,5.286792452830189
maharashtra,satara,2018-05,5.7405405405405405
maharashtra,satara,2018-08,5.238571428571428
maharashtra,satara,2019-01,6.990178571428571
maharashtra,satara,2019-05,8.68659574468085
maharashtra,satara,2019-08,3.8828571428571426
maharashtra,satara,2019-11,3.638541666666667
maharashtra,satara,2020-01,4.326923076923077
maharashtra,satara,2020-11,3.7375000000000003
maharashtra,satara,2021-01,4.7222
maharashtra,sindhudurg,2013-01,6.0819117647058825
maharashtra,sindhudurg,2013-05,7.824285714285715
maharashtra,sindhudurg,2013-08,2.886190476190476
maharashtra,sindhudurg,2013-11,5.126585365853659
maharashtra,sindhudurg,2014-01,5.82125
maharashtra,sindhudurg,2014-05,7.475510204081633
maharashtra,sindhudurg,2014-08,2.3791836734693876
maharashtra,sindhudurg,2014-11,4.613333333333333
maharashtra,sindhudurg,2015-01,5.653260869565218
maharashtra,sindhudurg,2015-05,7.732745098039215
maharashtra,sindhudurg,2015-08,4.081632653061225
maharashtra,sindhudurg,2015-11,4.774
maharashtra,sindhudurg,2016-01,5.956666666666667
maharashtra,sindhudurg,2016-05,8.45313725490196
maharashtra,sindhudurg,2016-08,4.372222222222222
maharashtra,sindhudurg,2016-11,5.544791666666666
maharashtra,sindhudurg,2017-01,6.445833333333333
maharashtra,sindhudurg,2017-05,8.33156862745098
maharashtra,sindhudurg,2017-08,4.583636363636364
maharashtra,sindhudurg,2017-11,4.803636363636364
maharashtra,sindhudurg,2018-01,6.0549019607843135
maharashtra,sindhudurg,2018-05,7.5525
maharashtra,sindhudurg,2018-08,3.3275
maharashtra,sindhudurg,2019-01,6.227450980392157
maharashtra,sindhudurg,2019-05,8.319411764705883
maharashtra,sindhudurg,2019-08,3.4301999999999997
maharashtra,sindhudurg,2019-11,4.256818181818182
maharashtra,sindhudurg,2020-01,6.066458333333333
maharashtra,sindhudurg,2020-11,4.565625
maharashtra,sindhudurg,2021-01,6.079199999999999
maharashtra,solapur,2013-01,7.375959595959596
maharashtra,solapur,2013-05,11.049166666666666
maharashtra,solapur,2013-08,7.020612244897959
maharashtra,solapur,2013-11,5.625576923076922
maharashtra,solapur,2014-01,6.131694915254237
maharashtra,solapur,2014-05,9.50173076923077
maharashtra,solapur,2014-08,6.75078431372549
maharashtra,solapur,2014-11,5.292241379310345
maharashtra,solapur,2015-01,7.102203389830509
maharashtra,solapur,2015-05,8.196
maharashtra,solapur,2015-08,10.2204
maharashtra,solapur,2015-11,7.25686274509804
maharashtra,solapur,2016-01,10.4625
maharashtra,solapur,2016-05,11.453728813559321
maharashtra,solapur,2016-08,7.892372881355932
maharashtra,solapur,2016-11,3.8577192982456143
maharashtra,solapur,2017-01,6.420847457627119
maharashtra,solapur,2017-05,9.796551724137931
maharashtra,solapur,2017-08,5.6692307692307695
maharashtra,solapur,2017-11,4.070833333333334
maharashtra,solapur,2018-01,5.835666666666667
maharashtra,solapur,2018-05,8.558333333333334
maharashtra,solapur,2018-08,7.061803278688524
maharashtra,solapur,2019-01,9.586065573770492
maharashtra,solapur,2019-05,11.378727272727273
maharashtra,solapur,2019-08,7.853454545454546
maharashtra,solapur,2019-11,4.027358490566037
maharashtra,solapur,2020-01,6.5648333333333335
maharashtra,solapur,2021-01,5.00688524590164
maharashtra,thane,2013-01,3.2096
maharashtra,thane,2013-05,1.759090909090909
maharashtra,thane,2013-08,1.244390243902439
maharashtra,thane,2013-11,1.903142857142857
maharashtra,thane,2014-01,3.189767441860465
maharashtra,thane,2014-05,4.410277777777777
maharashtra,thane,2014-08,1.0684090909090909
maharashtra,thane,2014-11,2.9099999999999997
maharashtra,thane,2015-01,4.565833333333333
maharashtra,thane,2015-05,4.842448979591837
maharashtra,thane,2015-08,1.3717948717948718
maharashtra,thane,2015-11,2.0585106382978724
maharashtra,thane,2016-01,3.3200000000000003
maharashtra,thane,2016-05,5.503620689655172
maharashtra,thane,2016-08,0.9685
maharashtra,thane,2016-11,1.9784745762711866
maharashtra,thane,2017-01,3.3523214285714285
maharashtra,thane,2017-05,5.526071428571428
maharashtra,thane,2017-08,1.1787301587301589
maharashtra,thane,2017-11,2.879375
maharashtra,thane,2018-01,3.6657377049180324
maharashtra,thane,2018-05,5.3405084745762705
maharashtra,thane,2018-08,1.5266666666666666
maharashtra,thane,2019-01,3.622592592592593
maharashtra,thane,2019-05,6.234137931034483
maharashtra,thane,2019-08,0.8070175438596491
maharashtra,thane,2019-11,1.936551724137931
maharashtra,thane,2020-01,2.915172413793104
maharashtra,thane,2020-11,2.5073214285714287
maharashtra,thane,2021-01,3.1531578947368417
maharashtra,wardha,2013-01,5.847444444444444
maharashtra,wardha,2013-05,7.726851851851852
maharashtra,wardha,2013-08,2.0698148148148148
maharashtra,wardha,2013-11,4.446315789473684
maharashtra,wardha,2014-01,5.633870967741935
maharashtra,wardha,2014-05,7.010169491525424
maharashtra,wardha,2014-08,3.9429032258064516
maharashtra,wardha,2014-11,4.724074074074074
maharashtra,wardha,2015-01,6.08574074074074
maharashtra,wardha,2015-05,8.057627118644067
maharashtra,wardha,2015-08,3.5622222222222217
maharashtra,wardha,2015-11,5.341071428571429
maharashtra,wardha,2016-01,7.210666666666667
maharashtra,wardha,2016-05,9.655932203389831
maharashtra,wardha,2016-08,3.3913793103448273
maharashtra,wardha,2016-11,5.1725
maharashtra,wardha,2017-01,6.318813559322034
maharashtra,wardha,2017-05,8.134918032786885
maharashtra,wardha,2017-08,4.9976666666666665
maharashtra,wardha,2017-11,4.798245614035087
maharashtra,wardha,2018-01,6.576065573770491
maharashtra,wardha,2018-05,8.081929824561405
maharashtra,wardha,2018-08,3.7826229508196723
maharashtra,wardha,2019-01,7.129666666666666
maharashtra,wardha,2019-05,9.129999999999999
maharashtra,wardha,2019-08,2.5204918032786887
maharashtra,wardha,2019-11,4.027368421052632
maharashtra,wardha,2020-01,5.173166666666666
maharashtra,wardha,2020-11,4.332363636363636
maharashtra,wardha,2021-01,5.262586206896552
maharashtra,washim,2013-01,5.891249999999999
maharashtra,washim,2013-05,8.457142857142857
maharashtra,washim,2013-08,2.003939393939394
maharashtra,washim,2013-11,3.0328125
maharashtra,washim,2014-01,6.175526315789473
maharashtra,washim,2014-05,6.374411764705882
maharashtra,washim,2014-08,2.960294117647059
maharashtra,washim,2014-11,5.240238095238095
maharashtra,washim,2015-01,7.096571428571428
maharashtra,washim,2015-05,7.903414634146342
maharashtra,washim,2015-08,3.892051282051282
maharashtra,washim,2015-11,5.46046511627907
maharashtra,washim,2016-01,8.369285714285715
maharashtra,washim,2016-05,9.430714285714284
maharashtra,washim,2016-08,3.1295652173913044
maharashtra,washim,2016-11,4.60108695652174
maharashtra,washim,2017-01,6.053695652173913
maharashtra,washim,2017-05,10.8775
maharashtra,washim,2017-08,5.59
maharashtra,washim,2017-11,6.160434782608696
maharashtra,washim,2018-01,8.715777777777777
maharashtra,washim,2018-05,11.226571428571429
maharashtra,washim,2018-08,4.194222222222223
maharashtra,washim,2018-11,6.098214285714286
maharashtra,washim,2019-01,8.57046511627907
maharashtra,washim,2019-05,11.647674418604652
maharashtra,washim,2019-08,4.365909090909091
maharashtra,washim,2019-11,2.998181818181818
maharashtra,washim,2020-01,5.415217391304347
maharashtra,washim,2021-01,6.138636363636365
maharashtra,yavatmal,2013-01,4.9849565217391305
maharashtra,yavatmal,2013-05,6.77016393442623
maharashtra,yavatmal,2013-08,2.32796875
maharashtra,yavatmal,2013-11,3.8794285714285714
maharashtra,yavatmal,2014-01,4.914705882352941
maharashtra,yavatmal,2014-05,6.321126760563381
maharashtra,yavatmal,2014-08,5.8843421052631575
maharashtra,yavatmal,2014-11,5.2383999999999995
maharashtra,yavatmal,2015-01,5.898000000000001
maharashtra,yavatmal,2015-05,7.359629629629629
maharashtra,yavatmal,2015-08,4.38379746835443
maharashtra,yavatmal,2015-11,5.245205479452054
maharashtra,yavatmal,2016-01,6.8875
maharashtra,yavatmal,2016-05,9.604567901234569
maharashtra,yavatmal,2016-08,3.3402597402597403
maharashtra,yavatmal,2016-11,4.4521428571428565
maharashtra,yavatmal,2017-01,5.642289156626506
maharashtra,yavatmal,2017-05,8.337333333333333
maharashtra,yavatmal,2017-08,4.584086021505376
maharashtra,yavatmal,2017-11,5.82912087912088
maharashtra,yavatmal,2018-01,7.333043478260869
maharashtra,yavatmal,2018-05,8.880574712643678
maharashtra,yavatmal,2018-08,3.1067741935483872
maharashtra,yavatmal,2019-01,6.464782608695652
maharashtra,yavatmal,2019-05,8.662134831460673
maharashtra,yavatmal,2019-08,3.353225806451613
maharashtra,yavatmal,2019-11,4.914090909090909
maharashtra,yavatmal,2020-01,5.427666666666667
maharashtra,yavatmal,2021-01,5.434470588235294
manipur,imphal east,2013-03,4.2
meghalaya,east garo hills,2013-01,2.26375
meghalaya,east garo hills,2013-03,3.591111111111111
meghalaya,east garo hills,2013-08,1.7766666666666666
meghalaya,east garo hills,2014-01,3.2566666666666664
meghalaya,east garo hills,2014-03,3.876
meghalaya,east garo hills,2015-01,3.1377777777777776
meghalaya,east garo hills,2015-03,3.3922222222222222
meghalaya,east garo hills,2015-08,1.8633333333333333
meghalaya,east garo hills,2015-11,2.85
meghalaya,east garo hills,2016-01,3.314285714285714
meghalaya,east garo hills,2016-03,3.5016666666666665
meghalaya,east garo hills,2016-08,2.495
meghalaya,east garo hills,2016-11,2.53625
meghalaya,east garo hills,2017-01,3.4525
meghalaya,east garo hills,2017-03,3.97125
meghalaya,east garo hills,2017-08,2.138571428571429
meghalaya,east garo hills,2017-11,2.1757142857142857
meghalaya,east garo hills,2018-01,3.0683333333333334
meghalaya,east garo hills,2018-03,3.705
meghalaya,east garo hills,2018-08,2.1725
meghalaya,east garo hills,2018-11,2.23875
meghalaya,east garo hills,2019-01,3.2525
meghalaya,east garo hills,2019-03,4.461666666666667
meghalaya,east garo hills,2019-08,2.13625
meghalaya,east garo hills,2019-11,2.6574999999999998
meghalaya,east garo hills,2020-01,3.38
meghalaya,east garo hills,2020-11,2.8325
meghalaya,east garo hills,2021-01,2.92125
meghalaya,east khasi hills,2013-01,3.146
meghalaya,east khasi hills,2013-08,1.345
meghalaya,east khasi hills,2013-11,1.8850000000000002
meghalaya,east khasi hills,2014-01,1.6233333333333333
meghalaya,east khasi hills,2014-03,4.963333333333334
meghalaya,east khasi hills,2014-08,2.045
meghalaya,east khasi hills,2015-03,1.955
meghalaya,east khasi hills,2015-11,2.9
meghalaya,east khasi hills,2016-01,4.485
meghalaya,east khasi hills,2016-08,1.8800000000000001
meghalaya,east khasi hills,2016-11,1.95
meghalaya,east khasi hills,2017-03,0.15
meghalaya,east khasi hills,2017-08,1.65
meghalaya,east khasi hills,2018-01,0.65
meghalaya,east khasi hills,2018-03,1.8
meghalaya,east khasi hills,2018-11,0.935
meghalaya,east khasi hills,2019-01,1.66
meghalaya,east khasi hills,2019-03,1.7
meghalaya,east khasi hills,2019-08,1.44
meghalaya,east khasi hills,2019-11,0.15
meghalaya,east khasi hills,2020-01,2.685
meghalaya,east khasi hills,2020-11,1.1900000000000002
meghalaya,east khasi hills,2021-01,4.7
meghalaya,ri bhoi,2013-01,4.025
meghalaya,ri bhoi,2013-03,3.01
meghalaya,ri bhoi,2013-08,2.11
meghalaya,ri bhoi,2013-11,2.205
meghalaya,ri bhoi,2014-01,2.475
meghalaya,ri bhoi,2014-03,2.825
meghalaya,ri bhoi,2014-08,1.275
meghalaya,ri bhoi,2014-11,2.65
meghalaya,ri bhoi,2015-01,2.71
meghalaya,ri bhoi,2015-03,1.11
meghalaya,ri bhoi,2015-08,0.85
meghalaya,ri bhoi,2015-11,1.82
meghalaya,ri bhoi,2016-01,3.0
meghalaya,ri bhoi,2016-03,2.8449999999999998
meghalaya,ri bhoi,2016-08,1.16
meghalaya,ri bhoi,2017-03,2.85
meghalaya,ri bhoi,2017-08,1.02
meghalaya,ri bhoi,2017-11,1.96
meghalaya,ri bhoi,2018-01,3.3
meghalaya,ri bhoi,2018-03,2.7
meghalaya,ri bhoi,2018-08,1.64
meghalaya,ri bhoi,2018-11,2.785
meghalaya,ri bhoi,2019-01,3.7600000000000002
meghalaya,ri bhoi,2019-03,3.825
meghalaya,ri bhoi,2019-08,2.16
meghalaya,ri bhoi,2019-11,2.13
meghalaya,ri bhoi,2020-01,3.25
meghalaya,ri bhoi,2020-11,2.17
meghalaya,ri bhoi,2021-01,3.66
meghalaya,south garo hills,2013-01,4.335
meghalaya,south garo hills,2013-03,4.97
meghalaya,south garo hills,2013-08,3.83
meghalaya,south garo hills,2014-03,5.03
meghalaya,south garo hills,2015-01,7.14
meghalaya,south garo hills,2015-03,7.32
meghalaya,south garo hills,2015-08,3.73
meghalaya,west garo hills,2013-01,3.127894736842105
meghalaya,west garo hills,2013-03,4.08
meghalaya,west garo hills,2013-08,2.54
meghalaya,west garo hills,2014-03,4.558571428571429
meghalaya,west garo hills,2015-01,3.7975000000000003
meghalaya,west garo hills,2015-03,3.882
meghalaya,west garo hills,2015-08,4.1499999999999995
meghalaya,west garo hills,2015-11,3.8033333333333332
meghalaya,west garo hills,2016-01,3.8275
meghalaya,west garo hills,2016-03,3.9159999999999995
meghalaya,west garo hills,2016-08,2.604
meghalaya,west garo hills,2016-11,2.8425
meghalaya,west garo hills,2017-03,4.217142857142857
meghalaya,west garo hills,2017-08,2.12625
meghalaya,west garo hills,2017-11,2.6275
meghalaya,west garo hills,2018-01,3.5324999999999998
meghalaya,west garo hills,2018-03,3.862222222222222
meghalaya,west garo hills,2018-08,2.4655555555555555
meghalaya,west garo hills,2018-11,2.62
meghalaya,west garo hills,2019-01,3.6044444444444443
meghalaya,west garo hills,2019-03,4.65125
meghalaya,west garo hills,2019-08,2.3725
meghalaya,west garo hills,2019-11,2.65
meghalaya,west garo hills,2020-01,2.927777777777778
meghalaya,west garo hills,2020-11,2.0999999999999996
meghalaya,west garo hills,2021-01,2.554444444444444
meghalaya,west jaintia hills,2013-01,0.9975
meghalaya,west jaintia hills,2013-03,1.6949999999999998
meghalaya,west jaintia hills,2013-08,0.6599999999999999
meghalaya,west jaintia hills,2013-11,0.66
meghalaya,west jaintia hills,2014-01,1.2850000000000001
meghalaya,west jaintia hills,2014-03,3.08
meghalaya,west jaintia hills,2014-08,0.91
