state_name,year_month,rainfall_actual_mm,rainfall_normal_mm,rainfall_dev_pct
arunachal pradesh,2019-11,17.05,41.06,-59.88133333333334
arunachal pradesh,2019-12,15.53,33.66,-41.990322580645156
arunachal pradesh,2020-01,66.92,46.1,128.04129032258064
arunachal pradesh,2020-02,36.160000000000004,85.94,-61.15607142857142
arunachal pradesh,2020-03,42.55,148.9,-66.83870967741936
arunachal pradesh,2020-04,162.2,256.09,-30.97266666666667
arunachal pradesh,2020-05,380.7,288.44,62.714999999999996
arunachal pradesh,2020-06,552.86,523.55,14.953
arunachal pradesh,2020-07,359.56,623.39,26.58625
arunachal pradesh,2020-08,308.92,407.58,-20.68032258064516
arunachal pradesh,2020-09,452.35,380.47,18.173333333333336
arunachal pradesh,2020-10,182.37,165.95,3.501935483870966
arunachal pradesh,2020-11,61.77,41.06,121.876
arunachal pradesh,2020-12,15.06,33.66,-51.52451612903226
arunachal pradesh,2021-01,23.330000000000002,46.1,-16.726451612903226
arunachal pradesh,2021-02,9.34,85.94,-89.72749999999999
arunachal pradesh,2021-03,95.62,148.9,-30.443548387096776
arunachal pradesh,2021-04,165.52,256.09,-24.96758620689655
arunachal pradesh,2021-05,289.2,288.44,1.3768965517241385
arunachal pradesh,2021-06,289.42,523.55,-22.064166666666665
arunachal pradesh,2021-07,252.57,623.39,-56.05896551724138
arunachal pradesh,2021-08,478.1,407.58,22.200000000000003
arunachal pradesh,2021-09,141.48,380.47,-57.790333333333336
arunachal pradesh,2021-10,112.94,165.95,-22.158064516129034
arunachal pradesh,2021-11,13.39,41.06,-19.806333333333335
arunachal pradesh,2021-12,15.2,33.66,-43.01129032258064
arunachal pradesh,2022-01,49.86,46.1,34.18838709677419
arunachal pradesh,2022-02,72.83,82.41,2.41269230769231
arunachal pradesh,2022-03,97.59,148.9,-35.158
arunachal pradesh,2022-04,485.76,256.09,108.49714285714286
arunachal pradesh,2022-05,364.31,288.44,29.480967741935487
arunachal pradesh,2022-06,606.73,523.55,16.419
arunachal pradesh,2022-07,311.07,623.39,-45.26896551724138
arunachal pradesh,2022-08,197.1,407.58,-49.387741935483874
arunachal pradesh,2022-09,295.61,380.47,-16.862666666666666
arunachal pradesh,2022-10,352.91,165.95,160.01903225806453
arunachal pradesh,2022-11,0.8099999999999999,41.06,-95.48700000000001
arunachal pradesh,2022-12,23.15,33.66,-40.32354838709677
arunachal pradesh,2023-01,8.41,46.1,-79.32633333333334
arunachal pradesh,2023-02,105.63,85.94,27.23678571428572
arunachal pradesh,2023-03,129.32,148.9,-10.608064516129033
arunachal pradesh,2023-04,127.47,268.65,-48.21258064516129
arunachal pradesh,2023-05,213.97,288.44,-15.418064516129032
arunachal pradesh,2023-06,379.07,523.55,-29.137931034482758
arunachal pradesh,2023-07,450.34,623.39,-26.393548387096775
arunachal pradesh,2023-08,381.19,407.58,-1.7696774193548381
arunachal pradesh,2023-09,125.74,380.47,-62.96633333333333
arunachal pradesh,2023-10,155.57999999999998,165.95,-25.070645161290322
arunachal pradesh,2023-11,15.91,41.06,-47.18666666666666
arunachal pradesh,2023-12,18.97,33.66,35.49730769230769
arunachal pradesh,2024-01,0.0,20.580000000000002,
assam,2009-01,9.069999999999999,19.1,-2.995806451612901
assam,2009-02,8.47,23.71,-57.74583333333334
assam,2009-03,47.4,72.58,-54.12740740740741
assam,2009-04,132.05,179.75,-21.433448275862066
assam,2009-05,186.74,334.12,-44.847096774193545
assam,2009-06,260.27,418.12,-37.50933333333333
assam,2009-07,322.16,403.27,-19.728333333333335
assam,2009-08,374.06,315.59,20.349655172413794
assam,2009-09,158.39000000000001,249.94,-31.491071428571427
assam,2009-10,120.54,144.1,-33.96225806451613
assam,2009-11,15.1,13.93,62.86681818181819
assam,2009-12,2.89,10.26,-62.41782608695652
assam,2010-01,0.71,19.1,-89.09354838709677
assam,2010-02,4.43,28.64,-84.71785714285714
assam,2010-03,134.05,80.46000000000001,53.0958064516129
assam,2010-04,397.40000000000003,186.03,123.866
assam,2010-05,351.7,334.12,5.983548387096773
assam,2010-06,430.52,418.12,5.7906666666666675
assam,2010-07,345.06,417.55,-16.783870967741933
assam,2010-08,302.66,337.59,-10.401612903225805
assam,2010-09,310.89,268.85,19.095333333333333
assam,2010-10,95.17,144.1,-26.79516129032258
assam,2010-11,13.84,25.47,-11.904666666666664
assam,2010-12,9.53,12.52,-23.041290322580647
assam,2011-01,9.59,19.1,-40.94161290322581
assam,2011-02,11.14,28.64,-61.04821428571428
assam,2011-03,102.54,80.46000000000001,11.246451612903225
assam,2011-04,99.75,186.03,-44.727333333333334
assam,2011-05,242.87,334.12,-26.25774193548387
assam,2011-06,293.54,418.12,-27.78933333333333
assam,2011-07,378.2,417.55,-8.42548387096774
assam,2011-08,268.67,337.59,-20.586774193548386
assam,2011-09,206.17000000000002,268.85,-20.642666666666667
assam,2011-10,33.74,144.1,-77.2941935483871
assam,2011-11,8.92,25.47,-33.67666666666666
assam,2011-12,1.24,12.52,-90.99935483870968
assam,2012-01,18.23,19.1,53.520322580645164
assam,2012-02,8.34,28.64,-66.89642857142857
assam,2012-03,24.52,80.46000000000001,-70.86645161290323
assam,2012-04,280.56,186.03,48.28933333333334
assam,2012-05,170.83,334.12,-46.256129032258066
assam,2012-06,526.61,418.12,26.485333333333337
assam,2012-07,363.59000000000003,417.55,-12.928064516129032
assam,2012-08,268.76,337.59,-19.22258064516129
assam,2012-09,96.88,268.85,-63.83533333333333
assam,2012-10,42.47,144.1,-81.3383870967742
assam,2012-11,0.0,25.47,-100.0
assam,2012-12,0.0,12.52,-100.0
assam,2013-01,1.8,19.1,-88.67967741935485
assam,2013-02,10.06,28.64,-50.18464285714286
assam,2013-03,57.01,80.46000000000001,-39.284516129032255
assam,2013-04,128.56,186.03,-33.663333333333334
assam,2013-05,338.02,334.12,4.4464516129032265
assam,2013-06,243.18,418.12,-39.708333333333336
assam,2013-07,368.82,417.55,-12.55
assam,2013-08,291.99,337.59,-12.04967741935484
assam,2013-09,215.94,268.85,-18.037666666666667
assam,2013-10,132.64000000000001,144.1,38.21709677419355
assam,2013-11,0.62,25.47,-98.40733333333333
assam,2013-12,3.17,12.52,-36.60967741935484
assam,2014-01,2.38,19.1,-89.17225806451613
assam,2014-02,29.24,28.64,3.5803571428571375
assam,2014-03,27.849999999999998,80.46000000000001,-73.5441935483871
assam,2014-04,55.18,186.03,-69.87100000000001
assam,2014-05,312.42,334.12,-5.361935483870968
assam,2014-06,341.62,418.12,-19.164333333333335
assam,2014-07,330.45,417.55,-19.92322580645161
assam,2014-08,360.6,337.59,6.09774193548387
assam,2014-09,334.79,268.85,33.96333333333333
assam,2014-10,30.56,144.1,-74.75290322580646
assam,2014-11,2.3,25.47,-86.72466666666666
assam,2014-12,0.5900000000000001,12.52,-93.95387096774193
assam,2015-01,12.49,19.1,5.223548387096778
assam,2015-02,14.9,28.64,-40.28321428571429
assam,2015-03,30.45,80.46000000000001,-71.7416129032258
assam,2015-04,233.64000000000001,186.03,42.52033333333333
assam,2015-05,285.89,334.12,-11.683548387096774
assam,2015-06,417.37,418.12,2.138999999999999
assam,2015-07,269.0,417.55,-36.41967741935484
assam,2015-08,415.32,337.59,26.903870967741934
assam,2015-09,194.31,268.85,-21.032
assam,2015-10,63.02,144.1,-63.81967741935484
assam,2015-11,16.07,25.47,-52.71933333333333
assam,2015-12,18.97,12.52,139.5790322580645
assam,2016-01,20.04,19.1,65.82483870967742
assam,2016-02,25.259999999999998,28.64,-11.168571428571429
assam,2016-03,74.84,80.46000000000001,-7.620645161290324
assam,2016-04,372.73,186.03,106.46499999999999
assam,2016-05,316.63,334.12,-3.7554838709677423
assam,2016-06,303.24,418.12,-29.086666666666666
assam,2016-07,418.42,417.55,-0.554838709677419
assam,2016-08,180.47,337.59,-42.57806451612903
assam,2016-09,296.32,268.85,14.128333333333334
assam,2016-10,96.24,144.1,-29.046451612903226
assam,2016-11,33.39,25.47,-20.12566666666667
assam,2016-12,5.75,12.52,-62.61258064516129
assam,2017-01,1.72,19.1,-92.64548387096775
assam,2017-02,46.79,28.64,38.75928571428572
assam,2017-03,114.73,80.46000000000001,30.626129032258067
assam,2017-04,283.35,186.03,84.425
assam,2017-05,246.60000000000002,334.12,-25.309032258064512
assam,2017-06,349.33,418.12,-16.103666666666665
assam,2017-07,381.19,417.55,-9.232903225806453
assam,2017-08,364.7,337.59,8.803225806451614
assam,2017-09,303.84000000000003,268.85,19.324666666666666
assam,2017-10,193.72,144.1,63.70193548387097
assam,2017-11,10.41,25.47,-29.58
assam,2017-12,13.94,12.52,-27.97483870967742
assam,2018-01,8.25,19.1,-0.6551612903225812
assam,2018-02,20.65,28.64,-26.096428571428568
assam,2018-03,87.44,80.46000000000001,35.711612903225806
assam,2018-04,134.17000000000002,186.03,-28.233
assam,2018-05,235.59,334.12,-29.712580645161292
assam,2018-06,361.81,418.12,-15.549666666666667
assam,2018-07,321.97,417.55,-22.769032258064517
assam,2018-08,271.2,337.59,-17.86258064516129
assam,2018-09,271.19,268.85,4.9586666666666686
assam,2018-10,49.61,144.1,-60.53612903225806
assam,2018-11,21.009999999999998,25.47,9.949333333333332
assam,2018-12,29.09,12.52,362.1096774193549
assam,2019-01,4.58,19.1,-81.10451612903225
assam,2019-02,33.74,28.64,41.618214285714295
assam,2019-03,56.86,80.46000000000001,-11.082580645161292
assam,2019-04,166.09,186.03,-10.767000000000001
assam,2019-05,383.08,334.12,17.27258064516129
assam,2019-06,312.44,418.12,-24.951999999999998
assam,2019-07,512.84,417.55,21.576451612903227
assam,2019-08,207.29,337.59,-38.226129032258065
assam,2019-09,286.72,268.85,16.02466666666667
assam,2019-10,146.42,144.1,26.042258064516133
assam,2019-11,13.63,25.47,-46.308
assam,2019-12,3.06,12.52,-84.0
assam,2020-01,20.84,19.1,44.100645161290316
assam,2020-02,19.42,28.64,-20.60214285714286
assam,2020-03,21.75,80.46000000000001,-68.72645161290322
assam,2020-04,137.12,186.03,-31.735666666666667
assam,2020-05,353.02,334.12,16.892142857142858
assam,2020-06,490.13,418.12,21.98033333333333
assam,2020-07,279.38,417.55,28.879375
assam,2020-08,245.82,337.59,-25.778387096774193
assam,2020-09,349.86,268.85,37.93633333333333
assam,2020-10,157.71,144.1,7.441290322580647
assam,2020-11,24.36,25.47,-26.105666666666664
assam,2020-12,1.0,12.52,-90.76322580645162
assam,2021-01,11.93,19.1,-33.741290322580646
assam,2021-02,2.99,28.64,-91.08821428571427
assam,2021-03,40.94,80.46000000000001,-39.30612903225806
assam,2021-04,68.4,186.03,-61.460689655172416
assam,2021-05,213.75,334.12,-31.857241379310345
assam,2021-06,303.58,418.12,-5.915416666666668
assam,2021-07,267.71,417.55,-30.66241379310345
assam,2021-08,303.4,337.59,-9.31258064516129
assam,2021-09,165.36,268.85,-36.99333333333333
assam,2021-10,105.19,144.1,-20.714193548387094
assam,2021-11,4.52,25.47,-75.45433333333334
assam,2021-12,12.49,12.52,19.339354838709674
assam,2022-01,25.619999999999997,19.1,74.28806451612904
assam,2022-02,45.94,27.59,52.16846153846154
assam,2022-03,41.33,80.46000000000001,-57.747
assam,2022-04,295.09000000000003,186.03,84.34357142857142
assam,2022-05,376.71,334.12,16.19774193548387
assam,2022-06,625.88,418.12,45.41866666666667
assam,2022-07,288.08,417.55,-25.88068965517241
assam,2022-08,229.11,337.59,-29.786129032258064
assam,2022-09,203.67,268.85,-21.362666666666666
assam,2022-10,199.59,144.1,34.13
assam,2022-11,0.15,25.47,-99.54266666666668
assam,2022-12,7.22,12.52,-49.58290322580645
assam,2023-01,0.8099999999999999,19.1,-94.76700000000001
assam,2023-02,29.9,28.64,-9.681428571428569
assam,2023-03,93.25,80.46000000000001,8.10064516129032
assam,2023-04,123.39,197.51,-21.516774193548386
assam,2023-05,166.41,334.12,-51.138064516129035
assam,2023-06,476.95,418.12,11.648275862068965
assam,2023-07,317.44,417.55,-24.211612903225806
assam,2023-08,351.2,337.59,4.949354838709677
assam,2023-09,171.52,268.85,-30.129
assam,2023-10,118.60000000000001,144.1,-42.932903225806456
assam,2023-11,17.15,25.47,-16.681666666666665
assam,2023-12,18.52,12.52,194.50615384615384
assam,2024-01,0.0,10.219999999999999,
bihar,2009-01,0.3,17.08,-97.78709677419356
bihar,2009-02,0.22,11.18,-95.69
bihar,2009-03,1.71,9.88,-71.79814814814814
bihar,2009-04,2.68,17.67,-76.99862068965517
bihar,2009-05,109.07000000000001,52.37,124.77677419354839
bihar,2009-06,78.1,171.21,-59.58233333333333
bihar,2009-07,207.56,331.06,-37.198
bihar,2009-08,291.61,276.14,9.410689655172412
bihar,2009-09,109.28,209.14,-51.035357142857144
bihar,2009-10,88.17,68.55,40.527741935483874
bihar,2009-11,3.71,3.19,321.85809523809525
bihar,2009-12,0.43,2.9,-72.1590909090909
bihar,2010-01,0.4,17.08,-95.29129032258065
bihar,2010-02,2.23,11.99,-75.19500000000001
bihar,2010-03,0.5700000000000001,11.06,-88.14838709677419
bihar,2010-04,8.0,17.91,-43.955999999999996
bihar,2010-05,90.27,52.37,84.22806451612902
bihar,2010-06,131.77,171.21,-33.06733333333333
bihar,2010-07,266.81,342.35,-19.455806451612904
bihar,2010-08,206.9,295.45,-33.15161290322581
bihar,2010-09,167.73,225.26,-28.279
bihar,2010-10,51.34,68.55,-17.947741935483872
bihar,2010-11,2.1999999999999997,5.22,150.79172413793103
bihar,2010-12,1.39,3.74,73.19433333333333
bihar,2011-01,7.43,17.08,-39.69516129032258
bihar,2011-02,9.27,11.99,49.37785714285714
bihar,2011-03,12.450000000000001,11.06,79.79129032258064
bihar,2011-04,32.38,17.91,149.64033333333333
bihar,2011-05,92.79,52.37,100.69999999999999
bihar,2011-06,235.32999999999998,171.21,22.102666666666668
bihar,2011-07,267.27,342.35,-21.19645161290323
bihar,2011-08,277.6,295.45,-1.2654838709677416
bihar,2011-09,237.62,225.26,26.845666666666666
bihar,2011-10,11.78,68.55,-65.25580645161291
bihar,2011-11,3.79,5.22,127.26862068965517
bihar,2011-12,3.48,3.74,202.897
bihar,2012-01,17.63,17.08,83.41903225806452
bihar,2012-02,1.8800000000000001,11.99,-50.92321428571428
bihar,2012-03,6.96,11.06,3.020645161290326
bihar,2012-04,36.59,17.91,674.1356666666667
bihar,2012-05,34.67,52.37,-40.49032258064516
bihar,2012-06,117.42999999999999,171.21,-21.94
bihar,2012-07,352.05,342.35,2.2990322580645146
bihar,2012-08,214.55,295.45,-28.47290322580645
bihar,2012-09,258.34,225.26,1.492333333333337
bihar,2012-10,44.79,68.55,-51.60354838709677
bihar,2012-11,10.520000000000001,5.22,283.84999999999997
bihar,2012-12,0.060000000000000005,3.74,-94.762
bihar,2013-01,5.5,17.08,-74.92258064516129
bihar,2013-02,22.13,11.99,104.95
bihar,2013-03,1.01,11.06,-91.15387096774194
bihar,2013-04,29.220000000000002,17.91,26.061999999999998
bihar,2013-05,96.78,52.37,83.7032258064516
bihar,2013-06,196.7,171.21,21.389333333333337
bihar,2013-07,176.24,342.35,-49.38645161290323
bihar,2013-08,217.75,295.45,-21.943548387096776
bihar,2013-09,144.86,225.26,-30.627333333333333
bihar,2013-10,203.29,68.55,253.59774193548387
bihar,2013-11,0.47000000000000003,5.22,-90.31862068965516
bihar,2013-12,0.0,3.74,-100.0
bihar,2014-01,15.759999999999998,17.08,147.6216129032258
bihar,2014-02,32.98,11.99,289.62321428571425
bihar,2014-03,8.78,11.06,-19.955806451612904
bihar,2014-04,1.19,17.91,-90.33
bihar,2014-05,121.34,52.37,68.11870967741936
bihar,2014-06,123.09,171.21,-29.004
bihar,2014-07,273.27,342.35,-14.303548387096773
bihar,2014-08,328.03,295.45,13.586774193548388
bihar,2014-09,169.52,225.26,-22.76066666666667
bihar,2014-10,45.71,68.55,-0.29612903225806336
bihar,2014-11,0.0,5.22,-100.0
bihar,2014-12,1.3,3.74,34.37733333333334
bihar,2015-01,13.99,17.08,42.83129032258065
bihar,2015-02,2.52,11.99,-79.77142857142857
bihar,2015-03,31.470000000000002,11.06,177.68129032258065
bihar,2015-04,44.62,17.91,232.429
bihar,2015-05,59.54,52.37,21.27225806451613
bihar,2015-06,142.68,171.21,-31.898666666666667
bihar,2015-07,255.05,342.35,-26.66548387096774
bihar,2015-08,313.8,295.45,7.336129032258065
bihar,2015-09,114.76,225.26,-39.809
bihar,2015-10,9.9,68.55,-70.89225806451613
bihar,2015-11,0.16,5.22,-91.87379310344828
bihar,2015-12,0.01,3.74,-99.16666666666667
bihar,2016-01,9.620000000000001,17.08,-30.285806451612903
bihar,2016-02,0.7000000000000001,11.99,-71.83857142857143
bihar,2016-03,5.15,11.06,-18.377096774193546
bihar,2016-04,3.71,17.91,-50.891
bihar,2016-05,93.63,52.37,78.34
bihar,2016-06,154.6,171.21,-11.822000000000001
bihar,2016-07,366.55,342.35,10.057741935483872
bihar,2016-08,157.68,295.45,-46.51129032258064
bihar,2016-09,367.57,225.26,79.63666666666667
bihar,2016-10,66.3,68.55,1.047419354838711
bihar,2016-11,0.0,5.22,-100.0
bihar,2016-12,0.0,3.74,-100.0
bihar,2017-01,2.1100000000000003,17.08,-91.64903225806451
bihar,2017-02,0.16,11.99,-98.28142857142858
bihar,2017-03,22.759999999999998,11.06,164.37548387096774
bihar,2017-04,31.4,17.91,35.017
bihar,2017-05,86.16,52.37,68.81225806451613
bihar,2017-06,94.52,171.21,-37.82033333333333
bihar,2017-07,358.65,342.35,9.976129032258065
bihar,2017-08,361.39,295.45,19.28741935483871
bihar,2017-09,135.78,225.26,-34.248000000000005
bihar,2017-10,60.04,68.55,-26.983225806451614
bihar,2017-11,0.24000000000000002,5.22,-94.6651724137931
bihar,2017-12,0.13,3.74,-85.55566666666667
bihar,2018-01,0.0,17.08,-100.0
bihar,2018-02,1.46,11.99,-55.41428571428571
bihar,2018-03,7.550000000000001,11.06,-61.763548387096776
bihar,2018-04,46.769999999999996,17.91,299.65999999999997
bihar,2018-05,40.96,52.37,-26.24258064516129
bihar,2018-06,111.89,171.21,-24.60666666666667
bihar,2018-07,295.5,342.35,-12.426451612903227
bihar,2018-08,262.66,295.45,-11.755483870967742
bihar,2018-09,116.24,225.26,-49.52966666666667
bihar,2018-10,19.509999999999998,68.55,-67.55516129032259
bihar,2018-11,0.05,5.22,-98.08000000000001
bihar,2018-12,5.42,3.74,-26.041
bihar,2019-01,4.45,17.08,-65.23032258064515
bihar,2019-02,24.200000000000003,11.99,762.2610714285713
bihar,2019-03,3.9899999999999998,11.06,-37.62483870967741
bihar,2019-04,36.44,17.91,521.8986666666667
bihar,2019-05,37.230000000000004,52.37,-29.705483870967743
bihar,2019-06,99.78999999999999,171.21,-32.376999999999995
bihar,2019-07,423.45,342.35,21.684838709677418
bihar,2019-08,141.76,295.45,-51.61322580645161
bihar,2019-09,396.43,225.26,106.69033333333333
bihar,2019-10,30.27,68.55,14.02225806451613
bihar,2019-11,2.07,5.22,-34.87448275862069
bihar,2019-12,13.58,3.74,492.38399999999996
bihar,2020-01,8.82,17.08,-52.10612903225806
bihar,2020-02,26.36,11.99,596.7578571428572
bihar,2020-03,46.33,11.06,546.9535483870967
bihar,2020-04,52.81,17.91,154.84666666666666
bihar,2020-05,74.16,52.37,83.265
bihar,2020-06,314.09999999999997,171.21,68.58233333333334
bihar,2020-07,246.58,342.35,39.975
bihar,2020-08,204.96,295.45,-34.35290322580645
bihar,2020-09,343.96,225.26,78.42733333333334
bihar,2020-10,33.28,68.55,-72.39064516129032
bihar,2020-11,0.9600000000000001,5.22,-73.8555172413793
bihar,2020-12,0.11,3.74,-93.07066666666667
bihar,2021-01,0.21000000000000002,17.08,-99.31129032258065
bihar,2021-02,0.61,11.99,-93.3307142857143
bihar,2021-03,1.87,11.06,-76.5941935483871
bihar,2021-04,6.38,17.91,-70.15103448275862
bihar,2021-05,259.16,52.37,312.2206896551724
bihar,2021-06,283.06,171.21,100.53625
bihar,2021-07,273.95,342.35,-14.898620689655171
bihar,2021-08,345.37,295.45,17.95225806451613
bihar,2021-09,105.75,225.26,-51.46666666666667
bihar,2021-10,195.73,68.55,125.52967741935484
bihar,2021-11,0.07,5.22,-96.15758620689655
bihar,2021-12,11.440000000000001,3.74,109.881
bihar,2022-01,10.87,17.08,30.458709677419357
bihar,2022-02,29.919999999999998,11.33,182.79307692307697
bihar,2022-03,0.47000000000000003,11.06,-96.17
